time,y,x,spatial_ref,ndvi
2017-01-23 10:16:37,1181505.0,2580015.0,2056,0.3020111
2017-01-23 10:17:01,1181505.0,2580015.0,2056,0.21784356
2017-02-15 10:22:37,1181505.0,2580015.0,2056,0.14109273
2017-02-24 10:16:47,1181505.0,2580015.0,2056,
2017-03-03 10:22:31,1181505.0,2580015.0,2056,0.17838931
2017-03-12 10:16:15,1181505.0,2580015.0,2056,0.19358218
2017-03-12 10:16:39,1181505.0,2580015.0,2056,0.2141628
2017-03-28 10:16:06,1181505.0,2580015.0,2056,0.20561045
2017-03-28 10:16:30,1181505.0,2580015.0,2056,0.21274936
2017-04-04 10:22:14,1181505.0,2580015.0,2056,
2017-04-13 10:15:59,1181505.0,2580015.0,2056,0.22206798
2017-04-13 10:16:22,1181505.0,2580015.0,2056,0.22759429
2017-04-20 10:22:05,1181505.0,2580015.0,2056,0.24354017
2017-04-29 10:15:48,1181505.0,2580015.0,2056,0.2400908
2017-04-29 10:16:12,1181505.0,2580015.0,2056,0.24484524
2017-05-15 10:15:56,1181505.0,2580015.0,2056,0.32558987
2017-05-15 10:16:20,1181505.0,2580015.0,2056,0.33439103
2017-05-22 10:22:12,1181505.0,2580015.0,2056,0.4333006
2017-05-31 10:16:06,1181505.0,2580015.0,2056,0.43851462
2017-05-31 10:16:30,1181505.0,2580015.0,2056,0.44246867
2017-06-07 10:22:20,1181505.0,2580015.0,2056,0.2659067
2017-06-16 10:16:13,1181505.0,2580015.0,2056,0.32818627
2017-06-16 10:16:37,1181505.0,2580015.0,2056,0.3355098
2017-06-23 10:22:26,1181505.0,2580015.0,2056,0.3986337
2017-07-18 10:16:21,1181505.0,2580015.0,2056,0.4320852
2017-07-18 10:16:45,1181505.0,2580015.0,2056,0.43886185
2017-08-03 10:16:29,1181505.0,2580015.0,2056,
2017-08-03 10:16:53,1181505.0,2580015.0,2056,0.26735553
2017-08-19 10:16:34,1181505.0,2580015.0,2056,
2017-08-19 10:16:58,1181505.0,2580015.0,2056,
2017-08-26 10:22:46,1181505.0,2580015.0,2056,0.37738544
2017-09-11 10:22:47,1181505.0,2580015.0,2056,
2017-09-20 10:16:39,1181505.0,2580015.0,2056,0.38321498
2017-09-20 10:17:03,1181505.0,2580015.0,2056,0.39226955
2017-09-27 10:22:53,1181505.0,2580015.0,2056,0.33525774
2017-10-06 10:16:46,1181505.0,2580015.0,2056,0.34715438
2017-10-06 10:17:10,1181505.0,2580015.0,2056,0.35505715
2017-10-13 10:22:58,1181505.0,2580015.0,2056,0.2757431
2017-10-22 10:16:48,1181505.0,2580015.0,2056,
2017-10-22 10:17:12,1181505.0,2580015.0,2056,
2017-11-07 10:17:11,1181505.0,2580015.0,2056,
2017-11-14 10:22:56,1181505.0,2580015.0,2056,0.18188517
2017-11-23 10:16:42,1181505.0,2580015.0,2056,0.23134242
2017-11-23 10:17:06,1181505.0,2580015.0,2056,0.25448593
2017-12-09 10:16:39,1181505.0,2580015.0,2056,0.19674817
2017-12-09 10:17:03,1181505.0,2580015.0,2056,0.19344759
2017-12-25 10:16:41,1181505.0,2580015.0,2056,0.16777772
2017-12-25 10:17:05,1181505.0,2580015.0,2056,0.21176326
2018-01-01 10:22:50,1181505.0,2580015.0,2056,0.16324113
2018-01-10 10:16:59,1181505.0,2580015.0,2056,
2018-02-02 10:22:33,1181505.0,2580015.0,2056,0.23632485
2018-02-11 10:16:44,1181505.0,2580015.0,2056,0.07285255
2018-02-27 10:16:13,1181505.0,2580015.0,2056,0.15274881
2018-02-27 10:16:37,1181505.0,2580015.0,2056,0.21962821
2018-03-22 10:22:12,1181505.0,2580015.0,2056,0.18181002
2018-04-07 10:22:04,1181505.0,2580015.0,2056,0.14416638
2018-04-23 10:21:55,1181505.0,2580015.0,2056,0.29723188
2018-05-02 10:15:39,1181505.0,2580015.0,2056,
2018-05-09 10:21:46,1181505.0,2580015.0,2056,
2018-05-18 10:15:29,1181505.0,2580015.0,2056,0.2924739
2018-05-18 10:15:52,1181505.0,2580015.0,2056,0.29541865
2018-05-25 10:21:34,1181505.0,2580015.0,2056,0.43603596
2018-06-03 10:15:17,1181505.0,2580015.0,2056,0.46767667
2018-06-03 10:15:41,1181505.0,2580015.0,2056,0.48023373
2018-06-10 10:21:31,1181505.0,2580015.0,2056,
2018-06-19 10:15:26,1181505.0,2580015.0,2056,0.44311973
2018-06-19 10:15:50,1181505.0,2580015.0,2056,0.45193607
2018-06-26 10:21:41,1181505.0,2580015.0,2056,0.42661542
2018-07-05 10:15:59,1181505.0,2580015.0,2056,
2018-07-12 10:21:50,1181505.0,2580015.0,2056,
2018-08-06 10:15:51,1181505.0,2580015.0,2056,0.40362117
2018-08-06 10:16:15,1181505.0,2580015.0,2056,0.40858373
2018-08-22 10:15:59,1181505.0,2580015.0,2056,0.39309624
2018-08-22 10:16:23,1181505.0,2580015.0,2056,0.40412402
2018-08-29 10:22:13,1181505.0,2580015.0,2056,
2018-09-07 10:16:05,1181505.0,2580015.0,2056,0.36449742
2018-09-07 10:16:29,1181505.0,2580015.0,2056,0.37136042
2018-09-14 10:22:18,1181505.0,2580015.0,2056,
2018-09-23 10:16:10,1181505.0,2580015.0,2056,
2018-09-23 10:16:34,1181505.0,2580015.0,2056,
2018-09-30 10:22:25,1181505.0,2580015.0,2056,0.34835213
2018-10-09 10:16:18,1181505.0,2580015.0,2056,0.3246962
2018-10-09 10:16:42,1181505.0,2580015.0,2056,0.32743964
2018-10-16 10:22:32,1181505.0,2580015.0,2056,
2018-10-25 10:16:23,1181505.0,2580015.0,2056,0.27296564
2018-10-25 10:16:47,1181505.0,2580015.0,2056,0.27643946
2018-11-01 10:22:36,1181505.0,2580015.0,2056,0.2599438
2018-11-10 10:16:26,1181505.0,2580015.0,2056,
2018-11-10 10:16:50,1181505.0,2580015.0,2056,
2018-12-12 10:16:22,1181505.0,2580015.0,2056,0.1563961
2018-12-12 10:16:46,1181505.0,2580015.0,2056,0.17932765
2019-01-04 10:22:33,1181505.0,2580015.0,2056,0.15394703
2019-01-29 10:16:17,1181505.0,2580015.0,2056,0.26299924
2019-01-29 10:16:41,1181505.0,2580015.0,2056,0.30922276
2019-02-05 10:22:27,1181505.0,2580015.0,2056,0.27405336
2019-02-14 10:16:15,1181505.0,2580015.0,2056,0.23280372
2019-02-14 10:16:39,1181505.0,2580015.0,2056,0.2039002
2019-02-21 10:22:24,1181505.0,2580015.0,2056,0.1741887
